InvoiceLineID,InvoiceNo,StockCode,Quantity,LineUnitPrice
60587,574475,22437,20,0.85
60588,574475,21495,25,0.42
60589,574475,16218,80,0.06
60590,574475,22561,12,1.65
60591,574475,23310,36,0.42
60592,574475,21675,12,0.85
60593,574475,21719,12,0.85
60594,574475,23434,10,0.79
60595,574475,22577,24,0.29
60596,574475,22271,12,2.95
60597,574475,22150,12,1.95
60598,574475,22749,4,3.75
60599,574475,22750,4,3.75
60600,574475,20969,4,3.75
60601,574475,20970,4,3.75
60602,574475,22565,12,0.85
60603,574475,22587,12,0.85
60604,574475,21544,12,0.85
60605,574475,16236,28,0.21
60606,574475,21677,12,0.85
60607,574475,21679,12,0.85
60608,574475,22621,12,1.65
60609,574487,85099B,-1,2.08
60610,574487,23436,-12,1.25
60611,574487,23015,-4,8.25
60612,574494,85048,-1,7.95
60613,574496,22197,-4,0.85
60614,574508,20977,-11,1.25
60615,574514,21137,24,3.39
60616,574514,22755,72,0.72
60617,574514,22758,72,1.06
60618,574514,23168,36,1.04
60619,574514,23275,192,1.04
60620,574514,48173C,10,7.08
60621,574514,84947,72,1.06
60622,574514,22426,1,3.75
60623,574514,16008,12,0.12
60624,574514,22556,1,1.65
60625,574514,23197,1,1.45
60626,574514,22572,4,0.85
60627,574514,22571,5,0.85
60628,574514,22139,1,4.95
60629,574514,21879,5,0.65
60630,574514,21883,3,0.65
60631,574514,21881,2,0.65
60632,574514,21880,2,0.65
60633,574514,22620,2,1.45
60634,574514,21934,1,1.65
60635,574524,84929,-1,0.19
60636,574524,23264,-1,1.25
60637,574524,22893,-6,0.42
60638,574524,22356,-1,0.85
60639,574524,22379,-1,2.1
60640,574524,M,-1,12.75
60641,574524,22947,-2,7.95
60642,574525,84659A,-1,2.55
60643,574527,22112,-24,4.04
60644,574531,16161U,25,0.42
60645,574531,22959,25,0.42
60646,574531,22817,12,0.42
60647,574531,22733,5,1.25
60648,574531,85049A,2,1.25
60649,574531,85049E,2,1.25
60650,574534,23296,48,1.04
60651,574534,23293,64,0.72
60652,574534,22993,72,1.06
60653,574534,22960,48,3.75
60654,574534,22752,24,7.65
60655,574534,22630,64,1.65
60656,574534,22629,24,1.65
60657,574534,22558,72,1.45
60658,574534,22467,72,2.1
60659,574534,22423,72,10.95
60660,574534,21500,50,0.36
60661,574534,21499,75,0.36
60662,574534,21498,50,0.36
60663,574534,20685,40,7.08
60664,574534,16237,180,0.16
60665,574534,16156S,50,0.36
60666,574547,23212,7,1.25
60667,574547,23213,8,1.25
60668,574547,23210,1,1.25
60669,574547,23219,1,1.25
60670,574547,23217,1,1.25
60671,574547,23211,8,1.25
60672,574547,22581,1,0.85
60673,574547,22579,1,0.29
60674,574547,22578,5,0.29
60675,574547,22577,2,0.29
60676,574547,22574,1,0.85
60677,574547,22576,1,0.85
60678,574547,22573,1,0.85
60679,574547,23265,3,1.25
60680,574547,23263,5,1.25
60681,574547,23264,3,1.25
60682,574547,23266,3,1.25
60683,574547,23203,8,2.08
60684,574547,20712,1,2.08
60685,574547,85099B,6,2.08
60686,574547,22386,1,2.08
60687,574547,21929,1,2.08
60688,574547,21733,1,2.95
60689,574547,22457,3,2.95
60690,574547,20717,1,1.25
60691,574547,84884A,2,3.95
60692,574547,23355,1,4.95
60693,574547,22112,1,4.95
60694,574547,22273,2,2.95
60695,574547,20728,3,1.65
60696,574547,22382,3,1.65
60697,574547,21523,1,8.25
60698,574547,22672,4,1.65
60699,574547,22670,2,1.25
60700,574547,20969,2,3.75
60701,574547,22720,1,4.95
60702,574547,23087,5,1.25
60703,574547,23138,1,1.45
60704,574547,85123A,1,2.95
60705,574547,84951B,1,0.79
60706,574547,22428,1,6.95
60707,574547,23170,1,1.65
60708,574547,22425,1,4.95
60709,574547,21055,2,8.95
60710,574547,23356,1,5.95
60711,574547,20970,2,3.75
60712,574547,23301,2,1.65
60713,574547,21843,1,10.95
60714,574547,21843,1,10.95
60715,574547,22430,3,4.95
60716,574547,22776,1,9.95
60717,574547,22115,4,0.79
60718,574547,23138,3,1.45
60719,574547,22150,2,1.95
60720,574547,20696,2,3.75
60721,574547,22358,4,2.95
60722,574547,35970,1,1.69
60723,574547,22831,1,2.95
60724,574547,22488,4,1.65
60725,574547,82482,3,2.95
60726,574547,23397,2,9.95
60727,574547,21927,2,1.25
60728,574547,22794,1,7.95
60729,574547,23399,4,0.85
60730,574547,21263,2,1.95
60731,574547,22139,1,4.95
60732,574547,22470,1,2.95
60733,574547,85054,1,2.95
60734,574547,23348,3,2.08
60735,574547,22947,1,7.95
60736,574547,85054,2,2.95
60737,574547,21137,2,3.75
60738,574547,82580,1,0.55
60739,574547,23190,1,1.65
60740,574547,21975,2,0.55
60741,574547,21866,1,1.25
60742,574547,82581,1,0.55
60743,574547,23282,1,0.83
60744,574547,22755,1,0.85
60745,574547,85199S,3,0.42
60746,574547,22419,6,0.42
60747,574547,35953,4,0.39
60748,574547,21121,1,1.25
60749,574547,21715,1,2.55
60750,574547,21132,1,4.25
60751,574547,22475,1,4.95
60752,574547,15044A,1,2.95
60753,574547,84920,1,3.75
60754,574547,22212,1,2.1
60755,574547,84029G,1,4.25
60756,574547,21162,1,0.39
60757,574547,37446,1,1.45
60758,574547,21975,1,0.55
60759,574547,21558,1,2.55
60760,574547,21559,1,2.55
60761,574547,22755,1,0.85
60762,574547,22467,2,2.55
60763,574547,22386,1,2.08
60764,574547,23157,3,2.08
60765,574547,21121,3,1.25
60766,574547,21935,1,1.65
60767,574547,23006,1,0.42
60768,574547,23126,1,4.95
60769,574547,22730,1,3.75
60770,574547,21977,1,0.55
60771,574547,84951B,3,0.79
60772,574547,23080,1,8.25
60773,574547,21668,1,1.45
60774,574547,23034,1,1.45
60775,574547,21672,1,1.45
60776,574547,21260,1,3.25
60777,574547,23049,1,8.25
60778,574548,22699,-1,2.95
60779,574549,46000S,1,1.45
60780,574558,22946,-6,12.75
60781,574653,22079,10,1.65
60782,574653,22082,20,1.65
60783,574653,22080,10,1.65
60784,574653,22737,20,1.65
60785,574653,22739,20,1.65
60786,574653,23294,128,0.72
60787,574653,23308,48,0.55
60788,574653,21212,48,0.55
60789,574653,23309,48,0.55
60790,574653,21977,48,0.55
60791,574653,21976,48,0.55
60792,574653,POST,2,18.0
60793,574653,22732,36,1.25
60794,574653,22733,36,1.25
60795,574673,35933,9,0.38
60796,574673,22577,20,0.29
60797,574673,22578,20,0.29
60798,574673,21817,10,0.39
60799,574673,21819,10,0.39
60800,574673,21818,10,0.39
60801,574673,22544,2,0.42
60802,574673,22545,2,0.42
60803,574673,22546,1,0.42
60804,574673,22547,1,0.42
60805,574673,22540,1,0.42
60806,574673,22534,1,0.42
60807,574673,22535,1,0.42
60808,574673,22530,1,0.42
60809,574673,22531,1,0.42
60810,574673,22536,1,0.42
60811,574673,23158,1,2.08
60812,574673,23275,5,1.25
60813,574673,23154,2,2.08
60814,574673,84929,24,0.19
60815,574673,21809,11,0.39
60816,574673,21810,9,0.39
60817,574673,23265,2,1.25
60818,574673,23269,2,1.45
60819,574673,23270,2,1.45
60820,574673,23264,2,1.25
60821,574673,22997,10,0.42
60822,574673,22996,10,0.42
60823,574673,22999,10,0.42
60824,574673,23006,10,0.42
60825,574673,23000,10,0.42
60826,574673,23005,10,0.42
60827,574673,23002,10,0.42
60828,574673,23004,10,0.42
60829,574673,22995,10,0.42
60830,574673,22994,10,0.42
60831,574673,22210,1,0.83
60832,574673,22211,1,0.83
60833,574673,21918,2,0.42
60834,574673,22489,5,0.42
60835,574673,22556,2,1.65
60836,574673,23505,2,1.25
60837,574673,23503,1,1.25
60838,574673,23504,1,1.25
60839,574673,22563,4,1.25
60840,574673,22998,24,0.42
60841,574673,22043,12,0.19
60842,574673,22142,3,1.45
60843,574673,23196,4,1.45
60844,574673,22817,12,0.42
60845,574673,22983,12,0.42
60846,574673,22045,25,0.42
60847,574673,23462,2,19.95
60848,574673,21875,1,1.25
60849,574673,21874,2,1.65
60850,574673,21877,2,1.65
60851,574673,21871,3,1.65
60852,574673,21872,1,1.25
60853,574673,82494L,3,2.95
60854,574673,82482,3,2.95
60855,574673,72817,12,0.79
60856,574673,35964,12,0.39
60857,574673,22178,3,1.95
60858,574673,84663A,4,0.79
60859,574673,20974,2,0.65
60860,574673,20973,2,0.65
60861,574673,20975,2,0.65
60862,574673,23366,3,0.65
60863,574673,23365,3,0.65
60864,574673,23367,3,0.65
60865,574673,23372,1,1.25
60866,574673,23369,1,1.25
60867,574673,23370,1,1.25
60868,574673,23368,3,0.65
60869,574673,23371,1,1.25
60870,574673,20981,2,0.85
60871,574673,20982,2,0.85
60872,574673,82483,1,6.95
60873,574673,22766,2,2.95
60874,574673,22558,2,1.65
60875,574673,21703,8,0.42
60876,574673,22579,20,0.29
60877,574673,21329,1,1.65
60878,574673,21328,1,1.65
60879,574673,35953,24,0.39
60880,574673,35954,48,0.19
60881,574673,22306,6,1.06
60882,574673,85123A,3,2.95
60883,574673,23389,2,4.15
60884,574673,23388,2,4.15
60885,574673,23390,2,4.15
60886,574673,23391,2,4.15
60887,574673,20728,2,1.65
60888,574673,23207,2,1.65
60889,574673,22662,2,1.65
60890,574673,20727,2,1.65
60891,574673,20726,2,1.65
60892,574673,22382,2,1.65
60893,574673,23209,3,1.65
60894,574673,22383,3,1.65
60895,574673,23208,3,1.65
60896,574673,23206,3,1.65
60897,574680,23284,2,8.25
60898,574680,23209,10,1.65
60899,574680,23203,20,2.08
60900,574680,23202,10,2.08
60901,574680,23201,10,2.08
60902,574680,22966,12,1.25
60903,574680,22961,12,1.45
60904,574680,22663,20,2.08
60905,574680,22662,10,1.65
60906,574680,22383,10,1.65
60907,574680,22384,10,1.65
60908,574680,22379,10,2.1
60909,574680,22386,20,2.08
60910,574680,21929,10,2.08
60911,574680,20914,6,2.95
60912,574680,21931,20,2.08
60913,574680,21928,10,2.08
60914,574680,84991,24,0.55
60915,574680,21212,24,0.55
60916,574680,20713,10,2.08
60917,574680,20725,10,1.65
60918,574680,85014B,4,5.95
60919,574680,20712,10,2.08
60920,574680,85099B,20,2.08
60921,574681,22622,4,11.95
60922,574681,23569,4,4.95
60923,574681,23571,12,1.65
60924,574681,23570,12,1.25
60925,574681,22620,12,1.45
60926,574681,23229,6,3.75
60927,574681,22560,24,1.25
60928,574681,22550,4,3.75
60929,574681,21790,12,0.85
60930,574681,21889,12,1.25
60931,574681,21506,12,0.42
60932,574681,21509,12,0.42
60933,574681,21507,12,0.42
60934,574681,21497,25,0.42
60935,574681,22045,25,0.42
60936,574681,22705,25,0.42
60937,574681,23550,25,0.42
60938,574681,35970,12,1.69
60939,574681,22576,12,0.85
60940,574681,22904,6,2.95
60941,574700,82552,4,1.45
60942,574700,22457,2,2.95
60943,574700,22456,1,4.95
60944,574700,23096,5,1.65
60945,574700,23033,2,1.45
60946,574700,22293,4,1.45
60947,574700,22292,4,1.45
60948,574700,22297,6,1.25
60949,574700,21790,2,0.85
60950,574700,23503,4,1.25
60951,574700,21980,5,0.39
60952,574700,22139,5,4.95
60953,574700,23426,12,2.89
60954,574700,82580,2,0.55
60955,574700,82578,2,0.55
60956,574700,82581,2,0.55
60957,574700,82583,4,2.1
60958,574700,85152,2,2.1
60959,574700,21166,2,2.08
60960,574700,23411,1,4.95
60961,574700,22614,6,0.39
60962,574700,21902,4,0.65
60963,574700,21901,4,0.65
60964,574700,21900,4,0.65
60965,574700,21899,4,0.65
60966,574700,22278,2,4.95
60967,574700,21175,4,2.55
60968,574700,23143,1,10.4
60969,574700,22092,4,0.39
60970,574700,21984,12,0.39
60971,574700,23380,12,0.39
60972,574700,21983,12,0.39
60973,574700,21986,12,0.39
60974,574700,22727,4,3.75
60975,574700,23389,2,4.15
60976,574700,21621,2,8.5
60977,574700,23301,4,1.65
60978,574700,23300,4,1.65
60979,574700,22098,4,0.39
60980,574700,21705,2,1.65
60981,574700,21704,2,0.85
60982,574700,22634,1,9.95
60983,574700,82482,6,2.95
60984,574700,21258,1,12.75
60985,574700,22728,4,3.75
60986,574700,22726,4,3.75
60987,574700,22192,2,8.5
60988,574700,22730,4,3.75
60989,574700,22171,2,8.5
60990,574700,21754,2,6.25
60991,574700,22118,2,4.95
60992,574700,22119,1,6.95
60993,574700,22121,2,5.95
60994,574700,21756,2,6.25
60995,574700,23355,4,4.95
60996,574700,22114,4,4.25
60997,574700,22112,2,4.95
60998,574700,22835,2,4.95
60999,574700,21484,2,4.25
61000,574700,21481,2,3.75
61001,574700,21257,2,7.95
61002,574700,22645,4,1.45
61003,574700,22646,8,1.45
61004,574700,23241,2,2.08
61005,574700,23162,3,3.75
61006,574700,23087,4,1.25
61007,574700,23382,3,3.75
61008,574700,16235,10,0.21
61009,574700,22156,5,0.85
61010,574700,22265,4,0.65
61011,574700,22285,4,1.65
61012,574700,23514,2,2.08
61013,574700,23511,2,2.08
61014,574700,23513,2,2.08
61015,574700,23329,6,1.65
61016,574700,22800,2,3.75
61017,574700,22187,3,1.95
61018,574700,21351,2,6.75
61019,574700,21147,4,2.1
61020,574700,23131,2,4.15
61021,574700,23130,2,4.15
61022,574700,23129,2,4.15
61023,574700,23323,3,2.1
61024,574700,23322,2,2.95
61025,574700,20758,2,0.85
61026,574700,20755,4,0.85
61027,574700,20757,3,0.85
61028,574700,22694,4,2.1
61029,574700,22470,4,2.95
61030,574700,23089,2,1.95
61031,574700,22909,6,0.85
61032,574700,79066K,1,0.85
61033,574700,22831,2,2.95
61034,574700,23320,2,2.89
61035,574700,23319,2,2.49
61036,574700,23378,12,0.39
61037,574700,23376,12,0.39
61038,574700,23318,2,2.49
61039,574700,22359,2,2.95
61040,574700,22360,1,2.95
61041,574700,22361,5,2.95
61042,574700,23168,2,1.25
61043,574700,23173,1,9.95
61044,574700,23479,1,7.85
61045,574700,22423,2,12.75
61046,574700,23266,12,1.25
61047,574700,23173,1,9.95
61048,574700,23479,1,7.85
61049,574700,22152,24,0.42
61050,574700,23263,24,1.25
61051,574700,21216,1,4.95
61052,574700,23152,1,3.75
61053,574700,23295,4,0.83
61054,574700,23340,5,1.65
61055,574700,84692,8,0.42
61056,574700,23294,8,0.83
61057,574700,23297,4,1.65
61058,574700,22952,6,0.55
61059,574700,23307,4,0.55
61060,574700,22417,2,0.55
61061,574700,21976,3,0.55
61062,574700,84991,6,0.55
61063,574700,23308,3,0.55
61064,574700,21976,1,0.55
61065,574700,84596F,2,0.42
61066,574700,84596G,2,0.42
61067,574700,84596B,2,0.42
61068,574700,23245,2,4.95
61069,574700,84375,2,2.1
61070,574700,22699,2,2.95
61071,574700,22698,2,2.95
61072,574700,23171,2,1.65
61073,574700,23170,2,1.65
61074,574700,21874,4,1.65
61075,574700,23132,2,5.75
61076,574700,23500,20,1.25
61077,574700,23501,20,1.25
61078,574700,23014,1,3.95
61079,574700,20996,4,0.19
61080,574700,22759,6,1.65
61081,574700,23306,2,1.45
61082,574700,84987,3,1.45
61083,574700,21974,4,1.45
61084,574700,21210,2,1.45
61085,574700,23014,1,3.95
61086,574700,22667,1,2.95
61087,574700,22845,1,6.35
61088,574700,22844,1,8.5
61089,574700,23013,1,3.95
61090,574700,21415,2,2.1
61091,574700,23243,2,4.95
61092,574700,22567,2,1.45
61093,574700,47566,2,4.95
61094,574700,22722,4,3.95
61095,574700,47591D,2,1.95
61096,574700,22367,2,1.95
61097,574700,47590B,1,5.45
61098,574700,47590A,1,5.45
61099,574700,23298,2,4.95
61100,574700,23284,2,8.25
61101,574706,21704,24,0.85
61102,574706,21889,12,1.25
61103,574706,21891,12,1.45
61104,574706,21591,24,1.25
61105,574706,21845,36,0.79
61106,574706,21264,12,1.95
61107,574706,21790,12,0.85
61108,574706,21892,12,1.25
61109,574706,21912,4,3.75
61110,574706,22560,24,1.25
61111,574706,21914,12,1.25
61112,574706,23570,12,1.25
61113,574706,23571,12,1.65
61114,574706,23300,12,1.65
61115,574706,23301,12,1.65
61116,574738,22111,2,4.95
61117,574738,22113,3,4.25
61118,574738,23332,3,1.65
61119,574738,23333,3,1.25
61120,574738,20982,8,0.85
61121,574738,20981,6,0.85
61122,574738,23366,2,0.65
61123,574738,23365,3,0.65
61124,574738,51014A,24,0.39
61125,574738,51014C,12,0.39
61126,574738,23583,3,1.65
61127,574738,21452,4,2.95
61128,574738,85123A,6,2.95
61129,574738,22554,3,1.65
61130,574738,22553,3,1.65
61131,574738,22557,3,1.65
61132,574738,23169,1,4.15
61133,574738,23206,1,1.65
61134,574738,22457,12,2.95
61135,574738,22624,1,8.5
61136,574738,71477,3,3.95
61137,574738,23393,2,3.75
61138,574738,21452,1,2.95
61139,574738,23483,12,1.25
61140,574738,20727,3,1.65
61141,574738,22279,3,1.25
61142,574738,22280,3,1.25
61143,574738,21479,6,4.25
61144,574738,21485,3,4.95
61145,574741,47566,1,4.95
61146,574741,23242,1,2.08
61147,574741,85232D,1,4.95
61148,574741,22496,1,2.95
61149,574741,21914,2,1.25
61150,574741,21915,2,1.25
61151,574741,21625,2,6.95
61152,574741,84879,8,1.69
61153,574741,21340,2,12.75
61154,574741,22867,2,2.1
61155,574741,22834,1,2.1
61156,574741,23439,2,2.1
61157,574741,21114,5,1.25
61158,574741,23060,2,2.08
61159,574741,21773,2,1.25
61160,574741,21775,2,1.25
61161,574741,22090,1,2.95
61162,574741,21891,1,1.45
61163,574741,23508,1,0.42
61164,574741,21790,1,0.85
61165,574741,21787,1,0.85
61166,574741,21791,1,1.25
61167,574741,22548,1,1.25
61168,574741,21790,2,0.85
61169,574741,21577,2,2.25
61170,574741,21891,1,1.45
61171,574741,22675,2,1.25
61172,574741,84029G,1,4.25
61173,574741,23355,1,4.95
61174,574741,22114,1,4.25
61175,574741,21166,2,2.08
61176,574741,82551,2,1.45
61177,574741,82552,3,1.45
61178,574741,23508,1,0.42
61179,574741,23507,1,0.42
61180,574741,23507,1,0.42
61181,574741,23510,2,0.42
61182,574741,23426,2,2.89
61183,574741,82567,1,2.1
61184,574741,22413,1,2.95
61185,574741,84006,4,0.85
61186,574741,21787,2,0.85
61187,574741,21786,2,0.42
61188,574741,22786,1,5.95
61189,574741,22423,1,12.75
61190,574741,84978,6,1.25
61191,574741,M,6,1.45
61192,574741,46000R,1,1.45
61193,574741,46000M,8,1.55
61194,574741,20837,6,0.83
61195,574741,20839,6,0.85
61196,574741,22158,2,2.95
61197,574741,21209,1,0.39
61198,574741,21616,4,1.25
61199,574741,21617,2,1.25
61200,574741,23431,2,0.83
61201,574741,23431,2,0.83
61202,574741,23431,2,0.83
61203,574741,21199,1,1.65
61204,574741,21620,2,1.25
61205,574741,21619,2,1.25
61206,574741,21903,1,2.1
61207,574741,21172,2,1.45
61208,574741,23294,1,0.83
61209,574741,21162,2,0.39
61210,574741,23571,2,1.65
61211,574741,82583,1,2.1
61212,574741,22197,8,0.85
61213,574741,22252,6,1.25
61214,574741,84692,2,0.42
61215,574741,22420,2,0.42
61216,574741,22421,2,0.42
61217,574741,22422,3,0.65
61218,574741,22563,1,1.25
61219,574741,22562,1,1.25
61220,574741,35970,1,1.69
61221,574741,72817,2,0.79
61222,574741,20751,1,2.1
61223,574741,20754,1,2.1
61224,574741,23284,1,8.25
61225,574741,51014L,12,0.39
61226,574741,22233,2,0.59
61227,574741,23196,1,1.45
61228,574741,23198,2,1.45
61229,574741,21068,2,1.25
61230,574741,23078,24,1.25
61231,574741,22596,6,1.25
61232,574741,23295,1,0.83
61233,574741,84849D,1,1.69
61234,574741,35471D,11,0.39
61235,574741,23301,3,1.65
61236,574741,23300,3,1.65
61237,574741,21811,3,0.39
61238,574741,21871,2,1.65
61239,574741,21876,2,1.65
61240,574741,84012,3,0.85
61241,574741,23100,2,1.25
61242,574741,23556,1,12.5
61243,574741,23133,1,8.25
61244,574741,84988,1,1.45
61245,574741,21877,2,1.65
61246,574741,21872,2,1.25
61247,574741,22687,1,8.25
61248,574741,22577,1,0.29
61249,574741,22578,3,0.29
61250,574741,23271,5,0.83
61251,574741,21015,2,0.29
61252,574741,21340,1,12.75
61253,574741,23487,1,9.95
61254,574741,21811,1,0.39
61255,574746,23582,30,2.08
61256,574746,23581,30,2.08
61257,574746,23202,20,2.08
61258,574746,85099B,30,2.08
61259,574746,23344,20,2.08
61260,574746,23343,20,2.08
61261,574746,23085,24,8.25
61262,574746,85048,24,6.95
61263,574753,23404,-2,4.95
61264,574753,23227,-3,1.25
61265,574753,22720,-2,4.95
61266,574755,23084,48,1.79
61267,574755,21523,10,7.08
61268,574755,21755,3,6.25
61269,574755,21754,3,6.25
61270,574755,82001S,24,3.39
61271,574755,22041,6,2.55
61272,574755,21745,24,3.39
61273,574832,22112,24,4.25
61274,574832,22114,24,3.75
61275,574832,22835,24,4.25
61276,574832,23493,20,1.95
61277,574832,22091,36,0.39
61278,574832,22846,2,16.95
61279,574832,23355,24,4.15
61280,574832,23189,48,2.49
61281,574832,21591,24,1.25
61282,574840,21066,42,1.06
61283,574840,23349,3,1.25
61284,574840,23351,3,1.25
61285,574840,23352,3,1.25
61286,574840,22112,1,4.95
61287,574840,22835,1,4.95
61288,574840,22093,2,0.39
61289,574840,23190,1,1.65
61290,574840,23191,1,1.65
61291,574840,22097,2,0.39
61292,574840,22727,1,3.75
61293,574840,22726,1,3.75
61294,574840,20914,1,2.95
61295,574840,22910,1,2.95
61296,574840,84692,1,0.42
61297,574840,22993,1,1.25
61298,574840,22207,1,4.25
61299,574840,23265,2,1.25
61300,574840,23264,2,1.25
61301,574840,23325,2,1.65
61302,574840,23324,2,2.08
61303,574840,21624,1,5.95
61304,574840,22633,2,2.1
61305,574840,21889,45,1.25
61306,574840,47559B,22,1.25
61307,574840,21034,2,0.95
61308,574840,85136C,1,7.95
61309,574840,82494L,1,2.95
61310,574840,21889,1,1.25
61311,574840,23571,1,1.65
61312,574840,90170,1,1.65
61313,574840,90208,1,2.55
61314,574840,90003D,1,3.75
61315,574840,90059F,1,1.65
61316,574840,90059C,1,1.65
61317,574840,90059E,1,1.65
61318,574840,90204,1,3.35
61319,574840,22992,1,1.95
61320,574840,23177,1,2.25
61321,574840,23571,1,1.65
61322,574840,22737,1,1.65
61323,574840,20914,1,2.95
61324,574840,22909,1,0.85
61325,574840,22508,1,3.75
61326,574840,84596F,1,0.42
61327,574840,84596B,1,0.42
61328,574840,23320,1,2.89
61329,574840,90059B,1,1.65
61330,574841,84078A,8,34.95
61331,574841,22580,3,5.95
61332,574841,23320,12,2.89
61333,574841,23311,6,2.55
61334,574841,C2,1,50.0
61335,574844,47518F,24,0.12
61336,574844,84509A,8,3.75
61337,574844,23511,6,2.08
61338,574844,23514,6,2.08
61339,574844,23512,6,2.08
61340,574844,90162A,6,2.95
61341,574844,90162B,6,2.95
61342,574844,23109,6,2.89
61343,574844,23108,4,6.25
61344,574844,22476,3,4.95
61345,574844,22736,10,1.65
61346,574844,22471,3,4.95
61347,574844,POST,1,28.0
61348,574860,22714,500,0.36
61349,574866,22596,6,1.25
61350,574866,23321,2,1.65
61351,574866,23323,3,2.1
61352,574866,23321,1,1.65
61353,574866,22896,1,2.55
61354,574866,21035,1,3.25
61355,574866,22909,1,0.85
61356,574866,21914,4,1.25
61357,574866,23266,2,1.25
61358,574866,23264,2,1.25
61359,574866,23263,2,1.25
61360,574866,23265,2,1.25
61361,574866,22554,1,1.65
61362,574866,22557,1,1.65
61363,574866,22551,1,1.65
61364,574866,22553,2,1.65
61365,574866,21329,1,1.65
61366,574866,21328,2,1.65
61367,574866,21327,3,1.65
61368,574866,21329,2,1.65
61369,574866,21992,2,1.25
61370,574866,22138,1,4.95
61371,574866,22367,2,1.95
61372,574866,23256,2,4.15
61373,574866,21992,2,1.25
61374,574866,22558,1,1.65
61375,574866,23338,1,2.08
61376,574866,23197,1,1.45
61377,574866,20992,2,0.39
61378,574866,22578,30,0.29
61379,574866,22579,50,0.29
61380,574866,22667,1,2.95
61381,574866,22997,5,0.42
61382,574866,23005,5,0.42
61383,574866,20986,10,1.25
61384,574866,21866,10,1.25
61385,574866,23504,20,1.25
61386,574866,22138,2,4.95
61387,574866,22617,1,4.95
61388,574866,22196,15,0.85
61389,574866,23497,2,1.45
61390,574866,21642,24,0.29
61391,574866,84535B,16,0.65
61392,574866,21287,12,0.38
61393,574866,47503A,24,0.42
61394,574866,21558,3,2.55
61395,574866,21559,3,2.55
61396,574866,21931,1,2.08
61397,574866,23199,1,2.08
61398,574869,22594,12,0.85
61399,574869,23215,12,2.08
61400,574869,23317,2,9.95
61401,574869,21668,12,1.45
61402,574869,21671,12,1.45
61403,574869,21672,24,1.45
61404,574869,22629,12,1.95
61405,574869,23031,6,1.65
61406,574869,22467,6,2.55
61407,574869,23148,12,0.83
61408,574869,22892,12,1.25
61409,574869,22326,6,2.95
61410,574869,21484,4,4.25
61411,574869,21485,3,4.95
61412,574869,22727,4,3.75
61413,574869,POST,1,18.0
61414,574873,23501,1,1.25
61415,574873,21819,15,0.39
61416,574873,21818,36,0.39
61417,574873,23131,5,4.15
61418,574873,22810,1,2.95
61419,574873,23082,2,3.75
61420,574873,23109,2,2.89
61421,574873,22086,8,2.95
61422,574873,23355,8,4.95
61423,574873,22111,5,4.95
61424,574873,23215,14,2.08
61425,574873,22592,5,3.75
61426,574873,21821,1,3.75
61427,574873,22082,6,1.65
61428,574873,21592,6,1.25
61429,574876,85048,-2,7.95
61430,574877,21287,72,0.38
61431,574877,22099,36,0.39
61432,574877,37340,48,0.39
61433,574877,85015,24,0.65
61434,574877,21889,12,1.25
61435,574877,21888,4,3.75
61436,574877,23570,12,1.25
61437,574877,23497,12,1.45
61438,574877,21264,12,1.95
61439,574877,21262,6,2.95
61440,574877,21619,12,1.25
61441,574877,21615,12,1.25
61442,574877,21618,12,1.25
61443,574877,22186,12,1.95
61444,574877,85034C,24,1.25
61445,574877,22578,24,0.29
61446,574877,22579,24,0.29
61447,574882,23313,3,4.95
61448,574882,22910,3,2.95
61449,574882,22816,36,0.42
61450,574882,22818,24,0.42
61451,574882,23318,3,2.49
61452,574882,79066K,12,0.85
61453,574882,85114B,2,1.65
61454,574882,22730,2,3.75
61455,574882,22726,2,3.75
61456,574882,22725,2,3.75
61457,574882,22727,3,3.75
61458,574882,82551,3,1.45
61459,574882,21172,1,1.45
61460,574882,82552,3,1.45
61461,574882,21172,2,1.45
61462,574882,23166,4,1.25
61463,574882,23165,3,1.65
61464,574882,22097,5,0.39
61465,574882,23316,1,9.95
61466,574882,23317,1,9.95
61467,574882,23315,1,9.95
61468,574882,21137,6,3.75
61469,574882,23558,1,12.5
61470,574882,23553,1,12.5
61471,574882,23556,1,12.5
61472,574882,23554,1,12.5
61473,574882,22041,4,2.55
61474,574882,22781,3,7.65
61475,574882,22174,6,1.65
61476,574882,82001S,3,3.75
61477,574882,23535,2,5.95
61478,574882,23541,1,8.25
61479,574882,23531,2,6.95
61480,574882,22374,2,4.25
61481,574882,22376,2,4.25
61482,574882,22372,2,4.25
61483,574882,22371,3,4.25
61484,574882,22555,2,1.65
61485,574882,22553,2,1.65
61486,574882,22554,2,1.65
61487,574882,22557,2,1.65
61488,574882,23084,3,2.08
61489,574882,22996,24,0.42
61490,574882,21914,3,1.25
61491,574882,23193,1,2.25
61492,574882,23177,1,2.25
61493,574882,23194,2,2.25
61494,574882,22467,5,2.55
61495,574882,79321,2,5.75
61496,574882,15056P,1,5.95
61497,574882,15056N,1,5.95
61498,574882,15056BL,2,5.95
61499,574882,20679,2,5.95
61500,574882,23526,2,5.95
61501,574882,23524,2,3.75
61502,574882,23525,1,3.75
61503,574882,23525,1,3.75
61504,574882,23041,1,4.15
61505,574886,23169,-1,3.75
61506,574890,20725,100,1.45
61507,574890,22846,4,14.95
61508,574890,22725,4,3.75
61509,574890,22728,4,3.75
61510,574890,22960,12,3.75
61511,574890,22192,2,8.5
