invoice_line_id,invoice_no,invoice_date,customer_id,is_cancelled,invoice_total,stock_code,quantity,line_unit_price,line_total,flag_zero_price,flag_zero_total,flag_negative_quantity,flag_negative_line_total,flag_negative_invoice_total,flag_cancel_sign_mismatch,flag_duplicate_like_line,flag_outlier_invoice_total,flag_outlier_quantity,flag_outlier_line_unit_price,flag_outlier_line_total
49901,567637,2011-09-21 13:57:00,17865,False,498.62000000000006,21212,24,0.55,13.2,False,False,False,False,False,False,False,False,False,False,False
49902,567638,2011-09-21 13:58:00,17865,False,73.6,23355,8,4.95,39.6,False,False,False,False,False,False,False,False,False,False,False
49903,567638,2011-09-21 13:58:00,17865,False,73.6,84029G,8,4.25,34.0,False,False,False,False,False,False,False,False,False,False,False
49904,567639,2011-09-21 14:07:00,15290,False,1067.28,22627,4,8.5,34.0,False,False,False,False,False,False,False,False,False,True,False
49905,567639,2011-09-21 14:07:00,15290,False,1067.28,22961,48,1.45,69.6,False,False,False,False,False,False,False,False,True,False,True
49906,567639,2011-09-21 14:07:00,15290,False,1067.28,22285,48,1.65,79.19999999999999,False,False,False,False,False,False,False,False,True,False,True
49907,567639,2011-09-21 14:07:00,15290,False,1067.28,22302,24,2.55,61.2,False,False,False,False,False,False,False,False,False,False,True
49908,567639,2011-09-21 14:07:00,15290,False,1067.28,22303,24,2.55,61.2,False,False,False,False,False,False,False,False,False,False,True
49909,567639,2011-09-21 14:07:00,15290,False,1067.28,21974,24,1.45,34.8,False,False,False,False,False,False,False,False,False,False,False
49910,567639,2011-09-21 14:07:00,15290,False,1067.28,22619,8,3.75,30.0,False,False,False,False,False,False,False,False,False,False,False
49911,567639,2011-09-21 14:07:00,15290,False,1067.28,22555,24,1.65,39.6,False,False,False,False,False,False,False,False,False,False,False
49912,567639,2011-09-21 14:07:00,15290,False,1067.28,21078,48,0.85,40.8,False,False,False,False,False,False,False,False,True,False,False
49913,567639,2011-09-21 14:07:00,15290,False,1067.28,20749,6,7.95,47.7,False,False,False,False,False,False,False,False,False,True,False
49914,567639,2011-09-21 14:07:00,15290,False,1067.28,22077,48,1.95,93.6,False,False,False,False,False,False,False,False,True,False,True
49915,567639,2011-09-21 14:07:00,15290,False,1067.28,22699,24,2.55,61.2,False,False,False,False,False,False,False,False,False,False,True
49916,567639,2011-09-21 14:07:00,15290,False,1067.28,23170,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
49917,567639,2011-09-21 14:07:00,15290,False,1067.28,21080,48,0.85,40.8,False,False,False,False,False,False,False,False,True,False,False
49918,567639,2011-09-21 14:07:00,15290,False,1067.28,23164,4,4.95,19.8,False,False,False,False,False,False,False,False,False,False,False
49919,567639,2011-09-21 14:07:00,15290,False,1067.28,22423,6,12.75,76.5,False,False,False,False,False,False,False,False,False,True,True
49920,567639,2011-09-21 14:07:00,15290,False,1067.28,22908,48,0.85,40.8,False,False,False,False,False,False,False,False,True,False,False
49921,567639,2011-09-21 14:07:00,15290,False,1067.28,22698,18,2.95,53.1,False,False,False,False,False,False,False,False,False,False,True
49922,567639,2011-09-21 14:07:00,15290,False,1067.28,23172,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
49923,567639,2011-09-21 14:07:00,15290,False,1067.28,84879,32,1.69,54.08,False,False,False,False,False,False,False,False,True,False,True
49924,567639,2011-09-21 14:07:00,15290,False,1067.28,22568,16,3.75,60.0,False,False,False,False,False,False,False,False,False,False,True
49925,567639,2011-09-21 14:07:00,15290,False,1067.28,22138,6,4.95,29.700000000000003,False,False,False,False,False,False,False,False,False,False,False
49926,567641,2011-09-21 14:13:00,12409,True,-2.9,23165,-2,1.45,-2.9,False,False,True,True,True,False,False,False,False,False,False
49927,567642,2011-09-21 14:15:00,12409,False,4.95,23298,1,4.95,4.95,False,False,False,False,False,False,False,False,False,False,False
49928,567643,2011-09-21 14:16:00,12409,True,-4.15,23298,-1,4.15,-4.15,False,False,True,True,True,False,False,False,False,False,False
49929,567657,2011-09-21 14:43:00,12523,False,124.38,23231,25,0.42,10.5,False,False,False,False,False,False,False,False,False,False,False
49930,567657,2011-09-21 14:43:00,12523,False,124.38,22866,12,2.1,25.200000000000003,False,False,False,False,False,False,False,False,False,False,False
49931,567657,2011-09-21 14:43:00,12523,False,124.38,22776,1,9.95,9.95,False,False,False,False,False,False,False,False,False,True,False
49932,567657,2011-09-21 14:43:00,12523,False,124.38,23147,12,1.45,17.4,False,False,False,False,False,False,False,False,False,False,False
49933,567657,2011-09-21 14:43:00,12523,False,124.38,23241,6,2.08,12.48,False,False,False,False,False,False,False,False,False,False,False
49934,567657,2011-09-21 14:43:00,12523,False,124.38,22192,2,8.5,17.0,False,False,False,False,False,False,False,False,False,True,False
49935,567657,2011-09-21 14:43:00,12523,False,124.38,22625,2,8.5,17.0,False,False,False,False,False,False,False,False,False,True,False
49936,567657,2011-09-21 14:43:00,12523,False,124.38,21539,3,4.95,14.85,False,False,False,False,False,False,False,False,False,False,False
49937,567660,2011-09-21 15:02:00,17731,False,276.37,23433,24,0.83,19.92,False,False,False,False,False,False,False,False,False,False,False
49938,567660,2011-09-21 15:02:00,17731,False,276.37,23265,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
49939,567660,2011-09-21 15:02:00,17731,False,276.37,23312,4,4.15,16.6,False,False,False,False,False,False,False,False,False,False,False
49940,567660,2011-09-21 15:02:00,17731,False,276.37,23313,5,4.95,24.75,False,False,False,False,False,False,False,False,False,False,False
49941,567660,2011-09-21 15:02:00,17731,False,276.37,23311,6,2.55,15.3,False,False,False,False,False,False,False,False,False,False,False
49942,567660,2011-09-21 15:02:00,17731,False,276.37,23318,6,2.49,14.94,False,False,False,False,False,False,False,False,False,False,False
49943,567660,2011-09-21 15:02:00,17731,False,276.37,23319,6,2.49,14.94,False,False,False,False,False,False,False,False,False,False,False
49944,567660,2011-09-21 15:02:00,17731,False,276.37,23349,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
49945,567660,2011-09-21 15:02:00,17731,False,276.37,23351,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
49946,567660,2011-09-21 15:02:00,17731,False,276.37,23353,12,0.83,9.96,False,False,False,False,False,False,False,False,False,False,False
49947,567660,2011-09-21 15:02:00,17731,False,276.37,23354,12,0.83,9.96,False,False,False,False,False,False,False,False,False,False,False
49948,567660,2011-09-21 15:02:00,17731,False,276.37,23373,10,0.82,8.2,False,False,False,False,False,False,False,False,False,False,False
49949,567660,2011-09-21 15:02:00,17731,False,276.37,23375,10,0.82,8.2,False,False,False,False,False,False,False,False,False,False,False
49950,567660,2011-09-21 15:02:00,17731,False,276.37,47566,4,4.95,19.8,False,False,False,False,False,False,False,False,False,False,False
49951,567660,2011-09-21 15:02:00,17731,False,276.37,22941,2,8.5,17.0,False,False,False,False,False,False,False,False,False,True,False
49952,567660,2011-09-21 15:02:00,17731,False,276.37,22942,2,8.5,17.0,False,False,False,False,False,False,False,False,False,True,False
49953,567660,2011-09-21 15:02:00,17731,False,276.37,22848,1,16.95,16.95,False,False,False,False,False,False,False,False,False,True,False
49954,567660,2011-09-21 15:02:00,17731,False,276.37,23356,3,5.95,17.85,False,False,False,False,False,False,False,False,False,False,False
49955,567677,2011-09-21 15:57:00,12409,True,-3.74,23167,-2,0.83,-1.66,False,False,True,True,True,False,False,False,False,False,False
49956,567677,2011-09-21 15:57:00,12409,True,-3.74,23166,-2,1.04,-2.08,False,False,True,True,True,False,False,False,False,False,False
49957,567679,2011-09-21 16:15:00,14606,False,106.39,84352,2,16.95,33.9,False,False,False,False,False,False,False,False,False,True,False
49958,567679,2011-09-21 16:15:00,14606,False,106.39,21340,1,12.75,12.75,False,False,False,False,False,False,False,False,False,True,False
49959,567679,2011-09-21 16:15:00,14606,False,106.39,21901,2,0.65,1.3,False,False,False,False,False,False,False,False,False,False,False
49960,567679,2011-09-21 16:15:00,14606,False,106.39,21902,1,0.65,0.65,False,False,False,False,False,False,False,False,False,False,False
49961,567679,2011-09-21 16:15:00,14606,False,106.39,21900,2,0.65,1.3,False,False,False,False,False,False,False,False,False,False,False
49962,567679,2011-09-21 16:15:00,14606,False,106.39,21832,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
49963,567679,2011-09-21 16:15:00,14606,False,106.39,22996,2,0.42,0.84,False,False,False,False,False,False,False,False,False,False,False
49964,567679,2011-09-21 16:15:00,14606,False,106.39,85078,9,0.19,1.71,False,False,False,False,False,False,False,False,False,False,False
49965,567679,2011-09-21 16:15:00,14606,False,106.39,84971S,1,0.85,0.85,False,False,False,False,False,False,False,False,False,False,False
49966,567679,2011-09-21 16:15:00,14606,False,106.39,21116,1,4.95,4.95,False,False,False,False,False,False,False,False,False,False,False
49967,567679,2011-09-21 16:15:00,14606,False,106.39,22386,3,2.08,6.24,False,False,False,False,False,False,False,False,False,False,False
49968,567679,2011-09-21 16:15:00,14606,False,106.39,22153,7,0.42,2.94,False,False,False,False,False,False,False,False,False,False,False
49969,567679,2011-09-21 16:15:00,14606,False,106.39,90214N,1,1.25,1.25,False,False,False,False,False,False,False,False,False,False,False
49970,567679,2011-09-21 16:15:00,14606,False,106.39,22241,1,1.25,1.25,False,False,False,False,False,False,False,False,False,False,False
49971,567679,2011-09-21 16:15:00,14606,False,106.39,21539,3,4.95,14.85,False,False,False,False,False,False,False,False,False,False,False
49972,567679,2011-09-21 16:15:00,14606,False,106.39,22570,1,3.75,3.75,False,False,False,False,False,False,False,False,False,False,False
49973,567679,2011-09-21 16:15:00,14606,False,106.39,22997,3,0.42,1.26,False,False,False,False,False,False,False,False,False,False,False
49974,567679,2011-09-21 16:15:00,14606,False,106.39,21627,1,14.95,14.95,False,False,False,False,False,False,False,False,False,True,False
49975,567717,2011-09-22 10:20:00,15601,True,-24.0,23110,-2,5.75,-11.5,False,False,True,True,True,False,False,False,False,False,False
49976,567717,2011-09-22 10:20:00,15601,True,-24.0,23111,-1,12.5,-12.5,False,False,True,True,True,False,False,False,False,True,False
49977,567718,2011-09-22 10:26:00,17730,False,491.56,22649,8,4.95,39.6,False,False,False,False,False,False,False,False,False,False,False
49978,567718,2011-09-22 10:26:00,17730,False,491.56,21155,12,2.55,30.6,False,False,False,False,False,False,False,False,False,False,False
49979,567718,2011-09-22 10:26:00,17730,False,491.56,21154,10,1.25,12.5,False,False,False,False,False,False,False,False,False,False,False
49980,567718,2011-09-22 10:26:00,17730,False,491.56,22028,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
49981,567718,2011-09-22 10:26:00,17730,False,491.56,22077,48,1.95,93.6,False,False,False,False,False,False,False,False,True,False,True
49982,567718,2011-09-22 10:26:00,17730,False,491.56,21917,24,0.42,10.08,False,False,False,False,False,False,False,False,False,False,False
49983,567718,2011-09-22 10:26:00,17730,False,491.56,47578A,10,0.85,8.5,False,False,False,False,False,False,False,False,False,False,False
49984,567718,2011-09-22 10:26:00,17730,False,491.56,22667,12,2.95,35.400000000000006,False,False,False,False,False,False,False,False,False,False,False
49985,567718,2011-09-22 10:26:00,17730,False,491.56,21802,36,0.42,15.12,False,False,False,False,False,False,False,False,True,False,False
49986,567718,2011-09-22 10:26:00,17730,False,491.56,21803,36,0.42,15.12,False,False,False,False,False,False,False,False,True,False,False
49987,567718,2011-09-22 10:26:00,17730,False,491.56,22144,12,2.1,25.200000000000003,False,False,False,False,False,False,False,False,False,False,False
49988,567718,2011-09-22 10:26:00,17730,False,491.56,23263,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
49989,567718,2011-09-22 10:26:00,17730,False,491.56,22577,12,0.85,10.2,False,False,False,False,False,False,False,False,False,False,False
49990,567718,2011-09-22 10:26:00,17730,False,491.56,22578,24,0.85,20.4,False,False,False,False,False,False,False,False,False,False,False
49991,567718,2011-09-22 10:26:00,17730,False,491.56,23266,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
49992,567718,2011-09-22 10:26:00,17730,False,491.56,23219,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
49993,567718,2011-09-22 10:26:00,17730,False,491.56,23217,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
49994,567718,2011-09-22 10:26:00,17730,False,491.56,22072,4,3.75,15.0,False,False,False,False,False,False,False,False,False,False,False
49995,567718,2011-09-22 10:26:00,17730,False,491.56,21874,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
49996,567718,2011-09-22 10:26:00,17730,False,491.56,20718,10,1.25,12.5,False,False,False,False,False,False,False,False,False,False,False
49997,567718,2011-09-22 10:26:00,17730,False,491.56,20717,10,1.25,12.5,False,False,False,False,False,False,False,False,False,False,False
49998,567718,2011-09-22 10:26:00,17730,False,491.56,22865,24,2.1,50.400000000000006,False,False,False,False,False,False,False,False,False,False,True
49999,567721,2011-09-22 10:38:00,12409,False,4860.64,23359,48,1.65,79.19999999999999,False,False,False,False,False,False,False,True,True,False,True
50000,567721,2011-09-22 10:38:00,12409,False,4860.64,85049E,72,1.25,90.0,False,False,False,False,False,False,False,True,True,False,True
50001,567721,2011-09-22 10:38:00,12409,False,4860.64,23234,36,2.49,89.64000000000001,False,False,False,False,False,False,False,True,True,False,True
50002,567721,2011-09-22 10:38:00,12409,False,4860.64,21906,32,5.95,190.4,False,False,False,False,False,False,False,True,True,False,True
50003,567721,2011-09-22 10:38:00,12409,False,4860.64,22494,36,1.25,45.0,False,False,False,False,False,False,False,True,True,False,False
50004,567721,2011-09-22 10:38:00,12409,False,4860.64,23245,64,4.15,265.6,False,False,False,False,False,False,False,True,True,False,True
50005,567721,2011-09-22 10:38:00,12409,False,4860.64,21446,60,1.25,75.0,False,False,False,False,False,False,False,True,True,False,True
50006,567721,2011-09-22 10:38:00,12409,False,4860.64,20914,32,2.55,81.6,False,False,False,False,False,False,False,True,True,False,True
50007,567721,2011-09-22 10:38:00,12409,False,4860.64,20676,72,1.06,76.32000000000001,False,False,False,False,False,False,False,True,True,False,True
50008,567721,2011-09-22 10:38:00,12409,False,4860.64,20675,72,1.06,76.32000000000001,False,False,False,False,False,False,False,True,True,False,True
50009,567721,2011-09-22 10:38:00,12409,False,4860.64,16008,24,0.12,2.88,False,False,False,False,False,False,False,True,False,False,False
50010,567721,2011-09-22 10:38:00,12409,False,4860.64,22139,24,4.25,102.0,False,False,False,False,False,False,False,True,False,False,True
50011,567721,2011-09-22 10:38:00,12409,False,4860.64,20712,100,1.79,179.0,False,False,False,False,False,False,False,True,True,False,True
50012,567721,2011-09-22 10:38:00,12409,False,4860.64,22632,96,1.85,177.60000000000002,False,False,False,False,False,False,False,True,True,False,True
50013,567721,2011-09-22 10:38:00,12409,False,4860.64,22668,50,2.55,127.5,False,False,False,False,False,False,False,True,True,False,True
50014,567721,2011-09-22 10:38:00,12409,False,4860.64,23007,6,14.95,89.69999999999999,False,False,False,False,False,False,False,True,False,True,True
50015,567721,2011-09-22 10:38:00,12409,False,4860.64,23008,6,14.95,89.69999999999999,False,False,False,False,False,False,False,True,False,True,True
50016,567721,2011-09-22 10:38:00,12409,False,4860.64,20724,100,0.72,72.0,False,False,False,False,False,False,False,True,True,False,True
50017,567721,2011-09-22 10:38:00,12409,False,4860.64,23112,12,6.65,79.80000000000001,False,False,False,False,False,False,False,True,False,False,True
50018,567721,2011-09-22 10:38:00,12409,False,4860.64,21212,120,0.42,50.4,False,False,False,False,False,False,False,True,True,False,True
50019,567721,2011-09-22 10:38:00,12409,False,4860.64,22423,16,10.95,175.2,False,False,False,False,False,False,False,True,False,True,True
50020,567721,2011-09-22 10:38:00,12409,False,4860.64,20866,60,1.25,75.0,False,False,False,False,False,False,False,True,True,False,True
50021,567721,2011-09-22 10:38:00,12409,False,4860.64,21481,36,3.39,122.04,False,False,False,False,False,False,False,True,True,False,True
50022,567721,2011-09-22 10:38:00,12409,False,4860.64,84378,36,1.45,52.2,False,False,False,False,False,False,False,True,True,False,True
50023,567721,2011-09-22 10:38:00,12409,False,4860.64,23255,72,3.75,270.0,False,False,False,False,False,False,False,True,True,False,True
50024,567721,2011-09-22 10:38:00,12409,False,4860.64,22784,12,4.25,51.0,False,False,False,False,False,False,False,True,False,False,True
50025,567721,2011-09-22 10:38:00,12409,False,4860.64,23108,36,5.39,194.04,False,False,False,False,False,False,False,True,True,False,True
50026,567721,2011-09-22 10:38:00,12409,False,4860.64,21770,36,4.25,153.0,False,False,False,False,False,False,False,True,True,False,True
50027,567721,2011-09-22 10:38:00,12409,False,4860.64,23298,50,4.15,207.50000000000003,False,False,False,False,False,False,False,True,True,False,True
50028,567721,2011-09-22 10:38:00,12409,False,4860.64,22554,96,1.45,139.2,False,False,False,False,False,False,False,True,True,False,True
50029,567721,2011-09-22 10:38:00,12409,False,4860.64,84029E,24,3.75,90.0,False,False,False,False,False,False,False,True,False,False,True
50030,567721,2011-09-22 10:38:00,12409,False,4860.64,22326,48,2.55,122.4,False,False,False,False,False,False,False,True,True,False,True
50031,567721,2011-09-22 10:38:00,12409,False,4860.64,21680,144,0.85,122.4,False,False,False,False,False,False,False,True,True,False,True
50032,567721,2011-09-22 10:38:00,12409,False,4860.64,20723,100,0.72,72.0,False,False,False,False,False,False,False,True,True,False,True
50033,567721,2011-09-22 10:38:00,12409,False,4860.64,85123A,32,2.55,81.6,False,False,False,False,False,False,False,True,True,False,True
50034,567721,2011-09-22 10:38:00,12409,False,4860.64,84968E,24,10.95,262.79999999999995,False,False,False,False,False,False,False,True,False,True,True
50035,567721,2011-09-22 10:38:00,12409,False,4860.64,22734,72,2.49,179.28000000000003,False,False,False,False,False,False,False,True,True,False,True
50036,567721,2011-09-22 10:38:00,12409,False,4860.64,22558,48,1.45,69.6,False,False,False,False,False,False,False,True,True,False,True
50037,567721,2011-09-22 10:38:00,12409,False,4860.64,22039,100,0.42,42.0,False,False,False,False,False,False,False,True,True,False,False
50038,567721,2011-09-22 10:38:00,12409,False,4860.64,20719,100,0.72,72.0,False,False,False,False,False,False,False,True,True,False,True
50039,567721,2011-09-22 10:38:00,12409,False,4860.64,23388,24,4.15,99.6,False,False,False,False,False,False,False,True,False,False,True
50040,567721,2011-09-22 10:38:00,12409,False,4860.64,23389,12,4.15,49.8,False,False,False,False,False,False,False,True,False,False,True
50041,567721,2011-09-22 10:38:00,12409,False,4860.64,23432,120,0.83,99.6,False,False,False,False,False,False,False,True,True,False,True
50042,567721,2011-09-22 10:38:00,12409,False,4860.64,21394,48,0.39,18.72,False,False,False,False,False,False,False,True,True,False,False
50043,567747,2011-09-22 10:48:00,18102,False,389.76,85066,48,8.12,389.76,False,False,False,False,False,False,False,False,True,True,True
50044,567785,2011-09-22 11:28:00,18102,False,1074.0,23199,100,1.79,179.0,False,False,False,False,False,False,False,False,True,False,True
50045,567785,2011-09-22 11:28:00,18102,False,1074.0,23200,100,1.79,179.0,False,False,False,False,False,False,False,False,True,False,True
50046,567785,2011-09-22 11:28:00,18102,False,1074.0,85099B,100,1.79,179.0,False,False,False,False,False,False,False,False,True,False,True
50047,567785,2011-09-22 11:28:00,18102,False,1074.0,21929,100,1.79,179.0,False,False,False,False,False,False,False,False,True,False,True
50048,567785,2011-09-22 11:28:00,18102,False,1074.0,21928,100,1.79,179.0,False,False,False,False,False,False,False,False,True,False,True
50049,567785,2011-09-22 11:28:00,18102,False,1074.0,20713,100,1.79,179.0,False,False,False,False,False,False,False,False,True,False,True
50050,567795,2011-09-22 11:44:00,14646,False,904.62,22631,12,1.95,23.4,False,False,False,False,False,False,False,False,False,False,False
50051,567795,2011-09-22 11:44:00,14646,False,904.62,22629,12,1.95,23.4,False,False,False,False,False,False,False,False,False,False,False
50052,567795,2011-09-22 11:44:00,14646,False,904.62,22329,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
50053,567795,2011-09-22 11:44:00,14646,False,904.62,23108,12,5.39,64.67999999999999,False,False,False,False,False,False,False,False,False,False,True
50054,567795,2011-09-22 11:44:00,14646,False,904.62,22560,48,1.06,50.88,False,False,False,False,False,False,False,False,True,False,True
50055,567795,2011-09-22 11:44:00,14646,False,904.62,21481,8,3.75,30.0,False,False,False,False,False,False,False,False,False,False,False
50056,567795,2011-09-22 11:44:00,14646,False,904.62,22556,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
50057,567795,2011-09-22 11:44:00,14646,False,904.62,21240,8,0.85,6.8,False,False,False,False,False,False,False,False,False,False,False
50058,567795,2011-09-22 11:44:00,14646,False,904.62,21239,24,0.85,20.4,False,False,False,False,False,False,False,False,False,False,False
50059,567795,2011-09-22 11:44:00,14646,False,904.62,21242,16,1.69,27.04,False,False,False,False,False,False,False,False,False,False,False
50060,567795,2011-09-22 11:44:00,14646,False,904.62,20674,24,1.25,30.0,False,False,False,False,False,False,False,False,False,False,False
50061,567795,2011-09-22 11:44:00,14646,False,904.62,20675,16,1.25,20.0,False,False,False,False,False,False,False,False,False,False,False
50062,567795,2011-09-22 11:44:00,14646,False,904.62,20677,24,1.25,30.0,False,False,False,False,False,False,False,False,False,False,False
50063,567795,2011-09-22 11:44:00,14646,False,904.62,20713,100,1.79,179.0,False,False,False,False,False,False,False,False,True,False,True
50064,567795,2011-09-22 11:44:00,14646,False,904.62,22386,100,1.79,179.0,False,False,False,False,False,False,False,False,True,False,True
50065,567795,2011-09-22 11:44:00,14646,False,904.62,22378,5,2.1,10.5,False,False,False,False,False,False,False,False,False,False,False
50066,567795,2011-09-22 11:44:00,14646,False,904.62,21935,10,1.65,16.5,False,False,False,False,False,False,False,False,False,False,False
50067,567795,2011-09-22 11:44:00,14646,False,904.62,22029,72,0.36,25.92,False,False,False,False,False,False,False,False,True,False,False
50068,567795,2011-09-22 11:44:00,14646,False,904.62,21219,20,1.25,25.0,False,False,False,False,False,False,False,False,False,False,False
50069,567795,2011-09-22 11:44:00,14646,False,904.62,21222,10,1.25,12.5,False,False,False,False,False,False,False,False,False,False,False
50070,567795,2011-09-22 11:44:00,14646,False,904.62,POST,6,15.0,90.0,False,False,False,False,False,False,False,False,False,True,True
50071,567798,2011-09-22 12:00:00,13089,False,886.63,84879,36,1.69,60.84,False,False,False,False,False,False,False,False,True,False,True
50072,567798,2011-09-22 12:00:00,13089,False,886.63,82494L,12,2.95,35.400000000000006,False,False,False,False,False,False,False,False,False,False,False
50073,567798,2011-09-22 12:00:00,13089,False,886.63,82486,8,8.95,71.6,False,False,False,False,False,False,False,False,False,True,True
50074,567798,2011-09-22 12:00:00,13089,False,886.63,82483,8,6.95,55.6,False,False,False,False,False,False,False,False,False,False,True
50075,567798,2011-09-22 12:00:00,13089,False,886.63,82482,12,2.95,35.400000000000006,False,False,False,False,False,False,False,False,False,False,False
50076,567798,2011-09-22 12:00:00,13089,False,886.63,23298,12,4.95,59.400000000000006,False,False,False,False,False,False,False,False,False,False,True
50077,567798,2011-09-22 12:00:00,13089,False,886.63,23209,10,1.65,16.5,False,False,False,False,False,False,False,False,False,False,False
50078,567798,2011-09-22 12:00:00,13089,False,886.63,23118,4,7.5,30.0,False,False,False,False,False,False,False,False,False,False,False
50079,567798,2011-09-22 12:00:00,13089,False,886.63,22798,24,2.95,70.80000000000001,False,False,False,False,False,False,False,False,False,False,True
50080,567798,2011-09-22 12:00:00,13089,False,886.63,22715,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
50081,567798,2011-09-22 12:00:00,13089,False,886.63,22666,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
50082,567798,2011-09-22 12:00:00,13089,False,886.63,22629,12,1.95,23.4,False,False,False,False,False,False,False,False,False,False,False
50083,567798,2011-09-22 12:00:00,13089,False,886.63,22470,12,2.95,35.400000000000006,False,False,False,False,False,False,False,False,False,False,False
50084,567798,2011-09-22 12:00:00,13089,False,886.63,22469,24,1.65,39.6,False,False,False,False,False,False,False,False,False,False,False
50085,567798,2011-09-22 12:00:00,13089,False,886.63,22178,24,1.95,46.8,False,False,False,False,False,False,False,False,False,False,False
50086,567798,2011-09-22 12:00:00,13089,False,886.63,22027,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
50087,567798,2011-09-22 12:00:00,13089,False,886.63,22507,6,4.95,29.700000000000003,False,False,False,False,False,False,False,False,False,False,False
50088,567798,2011-09-22 12:00:00,13089,False,886.63,21774,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
50089,567798,2011-09-22 12:00:00,13089,False,886.63,15056N,6,5.95,35.7,False,False,False,False,False,False,False,False,False,False,False
50090,567798,2011-09-22 12:00:00,13089,False,886.63,20679,6,5.95,35.7,False,False,False,False,False,False,False,False,False,False,False
50091,567798,2011-09-22 12:00:00,13089,False,886.63,82582,12,2.1,25.200000000000003,False,False,False,False,False,False,False,False,False,False,False
50092,567798,2011-09-22 12:00:00,13089,False,886.63,22762,1,14.95,14.95,False,False,False,False,False,False,False,False,False,True,False
50093,567798,2011-09-22 12:00:00,13089,False,886.63,21622,6,4.95,29.700000000000003,False,False,False,False,False,False,False,False,False,False,False
50094,567798,2011-09-22 12:00:00,13089,False,886.63,22465,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
50095,567798,2011-09-22 12:00:00,13089,False,886.63,22694,6,2.1,12.6,False,False,False,False,False,False,False,False,False,False,False
50096,567798,2011-09-22 12:00:00,13089,False,886.63,23060,12,2.08,24.96,False,False,False,False,False,False,False,False,False,False,False
50097,567798,2011-09-22 12:00:00,13089,False,886.63,21172,12,1.45,17.4,False,False,False,False,False,False,False,False,False,False,False
50098,567798,2011-09-22 12:00:00,13089,False,886.63,82552,12,1.45,17.4,False,False,False,False,False,False,False,False,False,False,False
50099,567799,2011-09-22 12:01:00,13089,False,80.76,21181,12,2.1,25.200000000000003,False,False,False,False,False,False,False,False,False,False,False
50100,567799,2011-09-22 12:01:00,13089,False,80.76,21166,12,2.08,24.96,False,False,False,False,False,False,False,False,False,False,False
50101,567799,2011-09-22 12:01:00,13089,False,80.76,21175,12,2.55,30.6,False,False,False,False,False,False,False,False,False,False,False
50102,567800,2011-09-22 12:01:00,13089,False,51.0,21258,4,12.75,51.0,False,False,False,False,False,False,False,False,False,True,True
50103,567801,2011-09-22 12:02:00,13089,False,310.24,23371,16,1.25,20.0,False,False,False,False,False,False,False,False,False,False,False
50104,567801,2011-09-22 12:02:00,13089,False,310.24,23367,16,0.65,10.4,False,False,False,False,False,False,False,False,False,False,False
50105,567801,2011-09-22 12:02:00,13089,False,310.24,23506,40,0.42,16.8,False,False,False,False,False,False,False,False,True,False,False
50106,567801,2011-09-22 12:02:00,13089,False,310.24,23551,48,0.39,18.72,False,False,False,False,False,False,False,False,True,False,False
50107,567801,2011-09-22 12:02:00,13089,False,310.24,23424,8,4.95,39.6,False,False,False,False,False,False,False,False,False,False,False
50108,567801,2011-09-22 12:02:00,13089,False,310.24,23412,8,7.5,60.0,False,False,False,False,False,False,False,False,False,False,True
50109,567801,2011-09-22 12:02:00,13089,False,310.24,23406,4,6.25,25.0,False,False,False,False,False,False,False,False,False,False,False
50110,567801,2011-09-22 12:02:00,13089,False,310.24,23400,4,6.25,25.0,False,False,False,False,False,False,False,False,False,False,False
50111,567801,2011-09-22 12:02:00,13089,False,310.24,23399,36,0.85,30.6,False,False,False,False,False,False,False,False,True,False,False
50112,567801,2011-09-22 12:02:00,13089,False,310.24,23502,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
50113,567801,2011-09-22 12:02:00,13089,False,310.24,23370,16,1.25,20.0,False,False,False,False,False,False,False,False,False,False,False
50114,567801,2011-09-22 12:02:00,13089,False,310.24,23366,16,0.65,10.4,False,False,False,False,False,False,False,False,False,False,False
50115,567801,2011-09-22 12:02:00,13089,False,310.24,23380,48,0.39,18.72,False,False,False,False,False,False,False,False,True,False,False
